11.5085	10.0477674138
11.4423	10.0008785822
11.3763	9.89858446344
12.741	11.9940349413
10.5082	9.21680896271
10.6473	9.33042870469
12.7722	12.0507137839
12.6777	11.9361216545
11.3931	9.9115914495
10.5419	9.2757760276
11.4612	10.016507662
10.6171	9.30140174749
10.6559	9.3371447605
13.0478	12.2640597473
12.5784	11.7645143533
12.6342	11.880515325
12.8392	12.1434721425
10.5319	9.26514661068
11.4769	10.0257052062
13.0233	12.2324040538
12.8307	12.1249100213
11.347	9.85626966626
12.8716	12.1826779726
12.7762	12.0582592295
12.8195	12.1121831076
12.9698	12.1903346603
10.5546	9.29263813397
13.0923	12.3080186252
11.4757	10.0314827782
11.4749	10.023416815
13.0446	12.2576418246
11.4504	10.0081440701
13.0709	12.2784620551
12.7869	12.0811110027
12.834	12.1257525002
12.7247	11.9805528225
12.7491	12.0042766246
11.3648	9.88170412531
13.0576	12.2693684381
12.9736	12.1991945214
1.60311	5.57015345772
1.44248	4.46941885289
12.7921	12.0882796105
13.0788	12.2863711108
1.42013	1.20317394939
3.61406	6.4419595723
3.58596	6.82443426729
3.6542	6.97290372498
3.60075	6.89337824059
1.47154	2.05055590075
3.61989	6.98166019905
0.986129	1.27824374976
1.58021	2.47581405569
1.58363	3.22789900652
1.22272	1.441700516
10.5459	9.28198887205
10.5177	9.21873078121
11.4862	10.03619274
12.979	12.2032370912
10.5485	9.28597801558
12.5628	11.7494051218
12.5469	11.7476370597
1.26634	3.87686200223
12.6941	11.9506656377
3.70794	6.97486898777
3.74319	6.967703472
1.29259	1.59179379246
12.9156	12.1731766897
10.5458	9.28233531012
11.4637	10.0200507748
1.41801	2.28046075953
1.02357	1.79965990586
12.7422	11.9942816467
11.3647	9.88466581116
11.39	9.91950337662
11.3635	9.87532141008
1.76242	1.4958138379
12.547	11.7483981326
3.33956	5.19733957746
1.75769	1.77862641285
1.19738	1.75170842453
3.58806	4.39829968475
1.41754	1.0582517432
0.964004	1.06787386958
1.0284	2.44979013883
12.563	11.7515256538
3.10378	4.53277052724
3.2544	4.93246239173
2.13902	4.73185439523
1.00761	1.35995715546
1.44542	2.85719771458
1.11197	1.01299122793
1.92877	3.91351287558
3.18333	4.618376407
3.96097	4.2797834489
1.85489	4.67211735073
1.47371	2.65087924473
1.27809	2.20398465719
1.10277	2.28158414296
3.02202	4.13079508851
1.08223	1.00914654302
2.05284	4.58246974581
1.87099	4.2252006336
2.01994	4.29524186649
11.4903	10.0360289911
4.28149	5.1672776861
4.44888	5.42114197746
1.07545	1.83630046475
1.65387	3.73680085333
2.53587	6.70768981547
1.41204	3.65222041412
2.05272	5.89900048801
1.54624	3.84482455732
12.8394	12.1463775386
1.71253	4.57036358373
4.33155	5.1767559976
1.29037	3.40237979608
4.05507	5.13569761781
1.26046	1.20754611598
1.2563	2.09075912117
1.24042	2.38801998499
3.19244	4.71408540805
1.42379	4.00112238743
3.12156	5.2737399134
3.09648	4.30095603928
2.99217	4.91372997172
1.46081	4.27449738872
4.09091	5.1307381865
2.38069	5.17811591927
1.62857	3.16093040196
1.72996	3.8630334328
1.15424	2.87656305818
1.71275	3.51480159913
2.35627	3.00623986903
2.78625	2.94808297578
3.99016	4.2647403748
1.56518	4.06227507852
1.06405	1.43597127224
1.40041	2.09551781883
1.6828	3.31273529457
1.08289	1.05042412811
1.82289	1.88871213001
2.43257	3.86096703735
1.54301	5.08445150133
1.73016	5.18224222755
2.1978	4.65921382384
1.26008	1.33885061512
1.51353	2.83028722168
2.0197	2.11576358845
1.76841	3.26084414282
1.22122	2.9312322113
1.08793	2.21252544498
1.29538	1.44850158522
1.36175	1.74303716461
1.44265	2.97474947982
1.32906	3.80453138962
1.64141	3.02920722237
1.44126	1.34571631348
0.969026	2.97580042745
1.30907	2.15399807017
2.57916	3.87034363373
1.27965	2.09689651568
1.06968	1.68562847473
2.45502	3.42878699247
2.48616	3.41334004731
1.72264	2.80371306897
1.33965	3.39970758057
1.58552	2.52313973159
1.54964	2.81542669807
1.08317	2.01900599717
1.17832	2.04384593883
0.998521	1.77711136458
1.75201	2.5655230499
2.22247	3.12848654582
1.33442	3.05143672348
1.06576	1.85063840385
2.32718	3.3041347851
3.82164	9.20343756656
0.966094	2.09809859211
4.56841	9.14614295617
1.49687	4.30516810694
1.01065	1.30086414651
2.05347	3.08273484727
2.10595	2.97549642263
2.08868	3.09541772373
2.45311	3.45933097497
0.982101	1.82500287308
2.40188	3.27294720304
1.20187	1.44690606359
1.2873	2.0637340256
1.27901	2.85946274879
1.23571	4.15222550033
0.953253	1.08510537703
3.84758	9.19810058291
3.43903	8.7717217939
4.16739	9.17242281901
3.3532	8.57364364698
3.67933	8.95830450293
1.40515	2.86631689193
1.47098	2.55614066489
2.72104	7.71355636536
3.89533	9.18278054648
1.46592	3.62789027025
1.0977	3.00311849485
1.05033	2.57321573251
1.36678	2.02921897191
3.12429	7.59561268317
4.07088	9.09387214197
2.62587	7.67883510922
1.13568	1.28005428183
1.16611	1.12317063681
1.51242	1.91131209167
2.25805	3.12596115202
0.97563	1.74178594756
1.92076	4.00797546981
1.36343	1.51014195762
3.94361	5.11437526896
4.25562	4.02766496316
1.34723	2.38351518487
0.95703	1.84712490108
0.993099	1.73482925992
1.50904	2.42218229093
1.64373	1.83813070499
1.14744	1.96224471469
1.57822	2.0472317903
1.52994	2.45707721651
3.56748	8.76542367642
3.54332	8.73716046664
1.12528	1.76754611998
2.3074	2.31955959142
1.18463	1.14902409771
2.53313	7.35042627255
0.950037	1.66746256075
0.971167	1.41475332203
4.43465	4.09303225004
1.48329	2.6637241591
1.31716	1.94792546692
1.21837	2.3324139844
4.0685	3.68605863174
1.28591	1.29506155853
1.04554	1.30703540169
3.55936	3.20306299744
3.34656	3.09678199068
2.12066	1.58358990803
2.59089	3.84130845043
1.54198	2.21106914498
1.2282	1.66430908031
4.27818	4.04276094811
2.42457	6.56036345526
1.21294	1.45919620566
3.05487	3.08858815398
1.48603	2.64009502891
3.05194	2.89192412573
3.53631	3.1275844995
1.70248	1.36324613908
1.30359	2.33124083788
